Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEA2AC1,2007.06,1059.098427825,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2008.06,1064.281944125,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2009.06,1016.040894725,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2010.06,1020.218436675,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2011.06,905.279099875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2012.06,807.03352405,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2013.06,1002.076023475,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2014.06,1006.06834931541,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2015.06,963.109694725,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2016.06,1039.64035880649,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2017.06,956.685288409626,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2018.06,992.210209532322,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2019.06,978.718760021934,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2020.06,935.2742678912,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2021.06,1002.10038579585,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2022.06,915.226846838858,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2023.06,971.607399053438,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1982.06,354.87057524,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1983.06,381.3084330975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1984.06,340.85318752,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1985.06,367.73463359,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1986.06,305.72100057,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1987.06,383.4376565475,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1988.06,398.2535030625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1989.06,388.317126955,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1990.06,341.6410001975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1991.06,457.6242374775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1992.06,606.024546935,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1993.06,650.0884713925,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1994.06,751.4160862225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1995.06,797.22703852,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1996.06,777.52444675,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1997.06,698.9081938625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1998.06,799.1066551975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1999.06,845.798286465,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2000.06,879.370209755,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2001.06,985.6009649025,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2002.06,935.656633035,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2003.06,881.996441225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2004.06,1176.554684825,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2005.06,1349.04898441021,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2006.06,1359.0796435,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2007.06,1387.8197115,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2008.06,1348.85364275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2009.06,1242.78140275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2010.06,1276.500591,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2011.06,1274.76053475,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2012.06,1341.866883,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2013.06,1348.81248525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2014.06,1468.29727636574,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2015.06,1468.28221575,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2016.06,1451.76027839868,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2017.06,1391.59209308976,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2018.06,1413.07049672843,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2019.06,1435.2179015449,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2020.06,1319.63790212714,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2021.06,1465.21372971231,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2022.06,1396.43042746504,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2023.06,1347.9895851405,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1954.06,271.44509034,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1955.06,266.69331633,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1956.06,311.83516943,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1957.06,322.52666096,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1958.06,299.36176265,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1959.06,313.61708469,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1960.06,374.64768213,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1961.06,350.5918262025,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1962.06,342.57320756,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1963.06,386.0816383425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1964.06,388.6060182875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1965.06,377.0235691375,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1966.06,356.086064905,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1967.06,373.0142598175,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1968.06,428.8476044375,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1969.06,462.25851545,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1970.06,496.85736996,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1971.06,500.718186345,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1972.06,516.75542363,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1973.06,544.375110065,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1974.06,456.7642767475,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1975.06,493.293539455,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1976.06,554.3241369,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1977.06,589.368470225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1978.06,543.3356595,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1979.06,607.930087455,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1980.06,540.8112795575,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1981.06,623.5218459225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1982.06,594.120244235,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1983.06,687.5223021275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1984.06,607.4846086425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1985.06,646.835237165,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1986.06,576.3010916975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1987.06,733.7036057925,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
